keep,rand,default,loan_amount,emp_length,home_ownership,income,loan_purpose,debt_to_income,credit_score,recent_inquiry,delinquent,credit_accounts,bad_public_record,credit_utilization,past_bankrupt
0,0.292155193,0,LOW,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.915373279,0,HIGH,< 2 years,OWN,HIGH,debt_consolidation,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.803433594,0,LOW,< 2 years,MORTGAGE,HIGH,major_purchase,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
1,0.14983347,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,LOW,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
0,0.951399247,0,LOW,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.621124166,0,LOW,< 2 years,RENT,LOW,credit_card,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.979137951,0,MEDIUM,< 2 years,MORTGAGE,HIGH,credit_card,AVERAGE,HIGH,NO,NEVER,MANY,NO,LOW,NO
1,0.023575319,0,LOW,< 2 years,RENT,MEDIUM,credit_card,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.829432211,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
0,0.752396619,0,MEDIUM,< 2 years,OWN,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.509150396,0,LOW,< 2 years,MORTGAGE,MEDIUM,other,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.598352491,0,LOW,< 2 years,RENT,LOW,debt_consolidation,LOW,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,MEDIUM,NO
0,0.755179503,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.830314668,0,LOW,< 2 years,RENT,HIGH,major_purchase,LOW,HIGH,NO,NEVER,FEW,NO,LOW,NO
0,0.525598352,0,LOW,< 2 years,OWN,MEDIUM,debt_consolidation,AVERAGE,HIGH,YES,MORE THAN 2 YEARS AGO,MANY,NO,LOW,NO
0,0.239388589,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,small_business,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.397187018,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,credit_card,HIGH,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.815916877,0,LOW,< 2 years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.602589909,0,MEDIUM,< 2 years,MORTGAGE,HIGH,major_purchase,LOW,HIGH,NO,NEVER,AVERAGE,NO,LOW,NO
1,0.892644809,1,MEDIUM,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.886695734,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,house,LOW,HIGH,NO,NEVER,AVERAGE,NO,LOW,NO
0,0.257907975,0,LOW,< 2 years,OWN,LOW,major_purchase,LOW,HIGH,NO,NEVER,FEW,NO,LOW,NO
0,0.573025215,0,LOW,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,HIGH,NO,NEVER,FEW,NO,MEDIUM,NO
1,0.102676569,1,MEDIUM,< 2 years,RENT,MEDIUM,credit_card,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
1,0.157918907,0,LOW,< 2 years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.632968793,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,HIGH,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,LOW,NO
0,0.763659398,0,MEDIUM,< 2 years,MORTGAGE,HIGH,small_business,LOW,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.758326665,0,LOW,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,LOW,HIGH,YES,NEVER,AVERAGE,NO,LOW,NO
1,0.029830327,0,LOW,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.065712922,0,LOW,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.541874156,0,MEDIUM,< 2 years,RENT,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.740813755,0,MEDIUM,< 2 years,OWN,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
1,0.146455799,1,LOW,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.268715942,0,LOW,< 2 years,MORTGAGE,HIGH,major_purchase,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.49142691,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.459789218,0,LOW,< 2 years,RENT,LOW,debt_consolidation,HIGH,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.616791849,0,MEDIUM,< 2 years,MORTGAGE,HIGH,credit_card,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.70093857,0,MEDIUM,< 2 years,RENT,MEDIUM,other,HIGH,AVERAGE,YES,NEVER,AVERAGE,YES,HIGH,YES
0,0.533867534,0,LOW,< 2 years,RENT,LOW,credit_card,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.235689648,0,LOW,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,LOW,NO
0,0.489596214,0,LOW,< 2 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.739226767,1,LOW,< 2 years,MORTGAGE,HIGH,credit_card,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.667640758,0,LOW,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.001367444,0,LOW,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.221301114,0,MEDIUM,< 2 years,OWN,MEDIUM,home_improvement,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.776839124,1,MEDIUM,unemployed,OWN,LOW,credit_card,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
0,0.25149672,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,HIGH,LOW,YES,IN PAST 2 YEARS,MANY,NO,HIGH,NO
0,0.380813598,0,LOW,unemployed,MORTGAGE,LOW,major_purchase,LOW,HIGH,YES,NEVER,AVERAGE,NO,LOW,NO
0,0.888402137,0,LOW,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.495226293,0,MEDIUM,< 2 years,MORTGAGE,HIGH,small_business,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,LOW,NO
0,0.931793209,0,LOW,< 2 years,MORTGAGE,LOW,debt_consolidation,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.367923833,0,LOW,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,HIGH,NO
0,0.813308406,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.217803792,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,HIGH,YES,NEVER,FEW,NO,HIGH,NO
0,0.684162537,0,LOW,< 2 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
0,0.55100206,0,LOW,< 2 years,RENT,MEDIUM,major_purchase,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
1,0.484387964,1,MEDIUM,< 2 years,MORTGAGE,MEDIUM,credit_card,LOW,AVERAGE,YES,NEVER,MANY,NO,HIGH,NO
1,0.131396684,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,LOW,HIGH,YES,NEVER,FEW,NO,LOW,NO
0,0.547844574,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,HIGH,HIGH,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.912146263,0,LOW,< 2 years,RENT,LOW,major_purchase,LOW,HIGH,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.186030888,0,MEDIUM,< 2 years,RENT,HIGH,debt_consolidation,LOW,HIGH,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.7813601,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,debt_consolidation,LOW,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.635630736,0,LOW,< 2 years,MORTGAGE,LOW,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,LOW,NO
0,0.70799957,0,MEDIUM,< 2 years,RENT,LOW,credit_card,AVERAGE,LOW,YES,MORE THAN 2 YEARS AGO,FEW,NO,HIGH,NO
1,0.493258673,1,LOW,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
1,0.065793224,0,MEDIUM,< 2 years,RENT,MEDIUM,credit_card,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.703316792,0,LOW,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.234109172,0,LOW,< 2 years,RENT,MEDIUM,credit_card,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
1,0.204126722,1,MEDIUM,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.397287444,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.576175323,0,LOW,< 2 years,MORTGAGE,MEDIUM,other,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.191474584,0,MEDIUM,< 2 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.048440587,1,LOW,< 2 years,RENT,LOW,other,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.331257956,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,HIGH,AVERAGE,YES,NEVER,MANY,NO,HIGH,NO
0,0.413586753,0,LOW,2 - 5 years,RENT,LOW,medical,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.537376668,0,MEDIUM,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.983207883,1,HIGH,10+ years,RENT,MEDIUM,debt_consolidation,AVERAGE,LOW,YES,NEVER,FEW,NO,HIGH,NO
1,0.139558161,0,LOW,< 2 years,MORTGAGE,HIGH,credit_card,LOW,AVERAGE,YES,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
1,0.165607908,0,LOW,< 2 years,RENT,HIGH,credit_card,HIGH,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.646089441,0,LOW,< 2 years,RENT,MEDIUM,debt_consolidation,LOW,AVERAGE,NO,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.30846313,0,LOW,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.213435077,0,LOW,2 - 5 years,RENT,LOW,debt_consolidation,AVERAGE,LOW,YES,NEVER,MANY,NO,HIGH,NO
0,0.728892591,0,LOW,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,LOW,YES,MORE THAN 2 YEARS AGO,FEW,YES,HIGH,YES
1,0.275219226,1,HIGH,6 - 9 years,MORTGAGE,MEDIUM,credit_card,HIGH,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.452413503,0,MEDIUM,6 - 9 years,RENT,HIGH,home_improvement,LOW,AVERAGE,YES,IN PAST 2 YEARS,FEW,NO,HIGH,NO
0,0.431193029,0,HIGH,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,LOW,NO
1,0.019605621,0,MEDIUM,10+ years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,HIGH,YES,NEVER,MANY,NO,MEDIUM,NO
1,0.162522792,0,MEDIUM,2 - 5 years,RENT,LOW,credit_card,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.512677298,0,MEDIUM,10+ years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.762160318,0,HIGH,2 - 5 years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.935230747,1,LOW,unemployed,RENT,MEDIUM,medical,AVERAGE,HIGH,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.924571905,0,HIGH,10+ years,OWN,HIGH,other,HIGH,LOW,YES,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
1,0.919811223,1,HIGH,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.509501275,1,MEDIUM,10+ years,RENT,MEDIUM,debt_consolidation,LOW,AVERAGE,YES,NEVER,FEW,NO,HIGH,NO
0,0.763116194,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,home_improvement,AVERAGE,HIGH,NO,NEVER,AVERAGE,NO,LOW,NO
0,0.424971337,0,LOW,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.168648079,0,HIGH,10+ years,RENT,HIGH,debt_consolidation,AVERAGE,HIGH,YES,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.347208735,0,HIGH,2 - 5 years,MORTGAGE,HIGH,credit_card,AVERAGE,HIGH,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.647620796,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.039688369,0,LOW,10+ years,RENT,LOW,home_improvement,HIGH,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,YES,MEDIUM,YES
0,0.801626786,0,MEDIUM,10+ years,RENT,HIGH,credit_card,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.538461156,0,MEDIUM,< 2 years,RENT,HIGH,debt_consolidation,AVERAGE,HIGH,NO,NEVER,FEW,NO,HIGH,NO
0,0.674082765,0,MEDIUM,6 - 9 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
1,0.547989157,1,MEDIUM,10+ years,MORTGAGE,MEDIUM,credit_card,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.09206063,0,MEDIUM,< 2 years,MORTGAGE,HIGH,debt_consolidation,HIGH,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.290684494,0,HIGH,10+ years,MORTGAGE,HIGH,credit_card,LOW,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.838420464,0,MEDIUM,< 2 years,RENT,LOW,credit_card,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.522447442,0,MEDIUM,6 - 9 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
0,0.32921322,0,LOW,6 - 9 years,MORTGAGE,LOW,debt_consolidation,LOW,AVERAGE,YES,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
1,0.011031365,0,MEDIUM,< 2 years,RENT,LOW,credit_card,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.706560468,0,LOW,2 - 5 years,MORTGAGE,HIGH,home_improvement,LOW,AVERAGE,YES,NEVER,FEW,NO,HIGH,NO
0,0.652925207,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,car,HIGH,HIGH,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
1,0.017869589,0,MEDIUM,10+ years,MORTGAGE,HIGH,home_improvement,LOW,HIGH,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.897202836,0,MEDIUM,unemployed,OWN,LOW,debt_consolidation,AVERAGE,HIGH,YES,NEVER,FEW,NO,LOW,NO
0,0.840675243,0,HIGH,10+ years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.937295384,0,HIGH,6 - 9 years,OWN,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.428242201,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,MEDIUM,NO
0,0.92542134,0,HIGH,< 2 years,MORTGAGE,HIGH,credit_card,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,LOW,NO
0,0.258437695,0,HIGH,2 - 5 years,RENT,MEDIUM,major_purchase,LOW,AVERAGE,NO,IN PAST 2 YEARS,MANY,NO,LOW,NO
1,0.016596659,0,HIGH,2 - 5 years,MORTGAGE,HIGH,home_improvement,LOW,HIGH,YES,NEVER,MANY,NO,LOW,NO
1,0.516099893,1,MEDIUM,10+ years,MORTGAGE,HIGH,debt_consolidation,LOW,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.838421277,0,MEDIUM,2 - 5 years,RENT,LOW,credit_card,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.341212685,0,MEDIUM,6 - 9 years,MORTGAGE,HIGH,car,LOW,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,YES,LOW,YES
0,0.226656259,0,MEDIUM,2 - 5 years,MORTGAGE,HIGH,credit_card,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,YES,HIGH,YES
0,0.718493632,0,MEDIUM,10+ years,MORTGAGE,HIGH,home_improvement,LOW,AVERAGE,YES,NEVER,FEW,YES,MEDIUM,YES
0,0.229172447,0,HIGH,< 2 years,RENT,MEDIUM,medical,LOW,HIGH,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.373337747,0,MEDIUM,< 2 years,RENT,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
1,0.094413489,0,HIGH,6 - 9 years,MORTGAGE,MEDIUM,major_purchase,LOW,HIGH,NO,NEVER,FEW,NO,LOW,NO
1,0.032989702,0,LOW,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,LOW,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.613309113,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
1,0.502526051,1,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,medical,AVERAGE,AVERAGE,YES,IN PAST 2 YEARS,MANY,NO,LOW,NO
0,0.433288558,0,MEDIUM,2 - 5 years,RENT,LOW,vacation,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.405439994,0,MEDIUM,10+ years,RENT,MEDIUM,debt_consolidation,HIGH,HIGH,YES,NEVER,MANY,NO,LOW,NO
0,0.364880917,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,home_improvement,AVERAGE,LOW,NO,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
0,0.390026449,0,HIGH,6 - 9 years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.274605534,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,credit_card,AVERAGE,HIGH,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.433760112,0,HIGH,6 - 9 years,MORTGAGE,HIGH,credit_card,LOW,HIGH,NO,NEVER,AVERAGE,NO,LOW,NO
0,0.487477858,0,MEDIUM,2 - 5 years,RENT,MEDIUM,credit_card,HIGH,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.868613889,1,LOW,unemployed,MORTGAGE,MEDIUM,home_improvement,LOW,HIGH,NO,NEVER,FEW,NO,LOW,NO
1,0.129737623,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,NEVER,MANY,NO,LOW,NO
0,0.874603276,0,HIGH,10+ years,MORTGAGE,HIGH,debt_consolidation,HIGH,AVERAGE,NO,IN PAST 2 YEARS,AVERAGE,NO,HIGH,NO
0,0.24530492,0,MEDIUM,10+ years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,HIGH,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,LOW,NO
1,0.040469848,0,MEDIUM,6 - 9 years,RENT,LOW,debt_consolidation,LOW,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,MEDIUM,NO
0,0.795451537,0,HIGH,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,HIGH,NO
0,0.464455622,0,LOW,2 - 5 years,RENT,LOW,major_purchase,LOW,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.433214734,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.893240657,0,MEDIUM,6 - 9 years,OWN,LOW,debt_consolidation,LOW,AVERAGE,NO,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
1,0.155524515,0,LOW,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,HIGH,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.622918448,0,MEDIUM,2 - 5 years,OWN,LOW,vacation,LOW,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,LOW,NO
1,0.096937804,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,credit_card,HIGH,LOW,YES,NEVER,MANY,YES,HIGH,YES
0,0.757196734,0,LOW,< 2 years,MORTGAGE,MEDIUM,credit_card,HIGH,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.598066392,1,MEDIUM,10+ years,MORTGAGE,MEDIUM,major_purchase,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,LOW,NO
0,0.724830876,0,MEDIUM,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,LOW,YES,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
0,0.385905178,0,HIGH,2 - 5 years,RENT,MEDIUM,credit_card,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.782066036,0,MEDIUM,2 - 5 years,RENT,LOW,wedding,LOW,HIGH,NO,NEVER,AVERAGE,NO,LOW,NO
0,0.7746605,0,MEDIUM,10+ years,MORTGAGE,HIGH,credit_card,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
1,0.129149559,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,LOW,YES,NEVER,AVERAGE,YES,HIGH,YES
0,0.774523811,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,MEDIUM,NO
1,0.937330882,1,MEDIUM,10+ years,MORTGAGE,LOW,other,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.699933033,0,HIGH,6 - 9 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
0,0.689738997,0,MEDIUM,< 2 years,RENT,MEDIUM,other,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.998978631,0,LOW,2 - 5 years,RENT,MEDIUM,wedding,HIGH,LOW,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
1,0.126500089,0,MEDIUM,6 - 9 years,MORTGAGE,MEDIUM,wedding,LOW,AVERAGE,YES,NEVER,FEW,NO,HIGH,NO
0,0.538513585,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,HIGH,YES,NEVER,MANY,NO,LOW,NO
0,0.562171717,0,HIGH,2 - 5 years,RENT,HIGH,debt_consolidation,AVERAGE,LOW,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.333841701,0,HIGH,2 - 5 years,RENT,MEDIUM,credit_card,HIGH,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
0,0.475402795,0,HIGH,10+ years,MORTGAGE,HIGH,home_improvement,LOW,HIGH,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.868410363,0,HIGH,< 2 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,HIGH,NO,NEVER,MANY,NO,MEDIUM,NO
0,0.20834918,0,MEDIUM,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.241776365,0,LOW,2 - 5 years,RENT,LOW,debt_consolidation,AVERAGE,LOW,NO,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.871341783,1,LOW,10+ years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,HIGH,YES,NEVER,MANY,NO,MEDIUM,NO
1,0.459436669,1,MEDIUM,2 - 5 years,RENT,MEDIUM,credit_card,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,HIGH,NO
